tmsp,country,amount,success,PSP,3D_secured,card,num_tries,order_id
2019-01-07 12:56:22,Germany,252.0,False,UK_Card,False,Visa,1,4767
2019-01-07 12:58:03,Switzerland,187.0,False,UK_Card,False,Master,1,4768
2019-01-07 12:58:14,Switzerland,187.0,True,UK_Card,False,Master,2,4768
2019-01-07 13:00:20,Germany,255.0,True,Simplecard,True,Visa,1,4769
2019-01-07 13:01:28,Austria,100.0,False,Simplecard,True,Master,1,4770
2019-01-07 13:02:40,Germany,279.0,True,UK_Card,True,Master,1,4771
2019-01-07 13:03:52,Switzerland,122.0,False,UK_Card,False,Visa,1,4772
2019-01-07 13:09:31,Germany,196.0,False,UK_Card,False,Master,1,4773
2019-01-07 13:10:17,Germany,196.0,False,UK_Card,False,Master,1,4774
2019-01-07 13:10:24,Germany,196.0,False,UK_Card,False,Master,2,4774
2019-01-07 13:10:38,Germany,196.0,False,Simplecard,False,Master,3,4774
2019-01-07 13:11:42,Switzerland,56.0,False,UK_Card,False,Master,1,4775
2019-01-07 13:12:13,Switzerland,56.0,False,Moneycard,False,Master,1,4776
2019-01-07 13:13:13,Switzerland,56.0,False,UK_Card,False,Master,1,4777
2019-01-07 13:15:53,Germany,286.0,False,Simplecard,False,Master,1,4778
2019-01-07 13:17:45,Germany,135.0,False,Simplecard,False,Diners,1,4779
2019-01-07 13:18:20,Germany,135.0,False,UK_Card,False,Diners,1,4780
2019-01-07 13:20:31,Germany,146.0,False,UK_Card,False,Master,1,4781
2019-01-07 13:22:29,Austria,173.0,True,UK_Card,False,Diners,1,4782
2019-01-07 13:27:57,Austria,390.0,False,UK_Card,False,Master,1,4783
2019-01-07 13:28:29,Austria,390.0,False,Simplecard,False,Master,1,4784
2019-01-07 13:28:56,Austria,390.0,True,Simplecard,False,Master,2,4784
2019-01-07 13:30:26,Germany,276.0,False,UK_Card,False,Master,1,4785
2019-01-07 13:32:14,Germany,259.0,False,Simplecard,False,Diners,1,4786
2019-01-07 13:32:19,Germany,259.0,False,UK_Card,False,Diners,2,4786
2019-01-07 13:32:48,Germany,259.0,True,Simplecard,False,Diners,3,4786
2019-01-07 13:36:40,Germany,203.0,False,UK_Card,True,Visa,1,4787
2019-01-07 13:36:56,Germany,203.0,False,UK_Card,True,Visa,2,4787
2019-01-07 13:42:29,Germany,289.0,False,Simplecard,False,Diners,1,4788
2019-01-07 13:42:47,Germany,289.0,False,UK_Card,False,Diners,2,4788
2019-01-07 13:44:05,Germany,134.0,True,Moneycard,False,Diners,1,4789
2019-01-07 13:48:41,Germany,163.0,False,UK_Card,True,Visa,1,4790
2019-01-07 13:49:34,Germany,163.0,False,Goldcard,True,Visa,1,4791
2019-01-07 13:50:10,Germany,163.0,False,UK_Card,True,Visa,1,4792
2019-01-07 13:50:30,Germany,163.0,False,UK_Card,True,Visa,2,4792
2019-01-07 13:51:13,Germany,163.0,False,UK_Card,True,Visa,1,4793
2019-01-07 13:53:12,Germany,208.0,False,Moneycard,False,Visa,1,4794
2019-01-07 13:53:32,Germany,208.0,False,UK_Card,False,Visa,2,4794
2019-01-07 13:53:45,Germany,208.0,False,UK_Card,False,Visa,3,4794
2019-01-07 13:56:45,Switzerland,254.0,True,UK_Card,False,Visa,1,4795
2019-01-07 13:58:32,Germany,160.0,False,UK_Card,False,Master,1,4796
2019-01-07 13:58:54,Germany,160.0,False,Simplecard,False,Master,2,4796
2019-01-07 13:59:52,Germany,160.0,False,UK_Card,False,Master,1,4797
2019-01-07 14:00:37,Germany,160.0,False,UK_Card,False,Master,1,4798
2019-01-07 14:00:53,Germany,160.0,False,Simplecard,False,Master,2,4798
2019-01-07 14:01:51,Germany,160.0,False,UK_Card,False,Master,1,4799
2019-01-07 14:02:12,Germany,160.0,False,UK_Card,False,Master,1,4800
2019-01-07 14:05:18,Switzerland,81.0,True,Moneycard,False,Master,1,4801
2019-01-07 14:07:15,Germany,162.0,False,Moneycard,False,Visa,1,4802
2019-01-07 14:08:47,Austria,139.0,False,UK_Card,True,Master,1,4803
2019-01-07 14:09:38,Austria,139.0,True,UK_Card,True,Master,1,4804
2019-01-07 14:12:06,Germany,226.0,False,UK_Card,True,Visa,1,4805
2019-01-07 14:12:41,Germany,226.0,False,UK_Card,True,Visa,2,4805
2019-01-07 14:13:50,Switzerland,123.0,True,UK_Card,False,Visa,1,4806
2019-01-07 14:15:48,Switzerland,191.0,True,Moneycard,False,Master,1,4807
2019-01-07 14:18:46,Austria,193.0,False,Simplecard,False,Master,1,4808
2019-01-07 14:18:59,Austria,193.0,True,Goldcard,False,Master,2,4808
2019-01-07 14:22:12,Germany,113.0,False,UK_Card,False,Master,1,4809
2019-01-07 14:22:14,Germany,113.0,True,Moneycard,False,Master,2,4809
2019-01-07 14:29:19,Germany,236.0,False,Moneycard,False,Master,1,4810
2019-01-07 14:32:35,Germany,174.0,False,UK_Card,False,Master,1,4811
2019-01-07 14:33:34,Germany,174.0,False,UK_Card,False,Master,1,4812
2019-01-07 14:33:54,Germany,174.0,False,Moneycard,False,Master,2,4812
2019-01-07 14:34:08,Germany,174.0,False,Goldcard,False,Master,1,4813
2019-01-07 14:34:50,Germany,174.0,False,UK_Card,False,Master,2,4813
2019-01-07 14:34:54,Germany,174.0,False,UK_Card,False,Master,3,4813
2019-01-07 14:35:42,Germany,174.0,False,Simplecard,False,Master,1,4814
2019-01-07 14:35:51,Germany,174.0,False,UK_Card,False,Master,2,4814
2019-01-07 14:41:04,Germany,370.0,False,Simplecard,False,Master,1,4815
2019-01-07 14:44:22,Austria,217.0,False,Simplecard,True,Master,1,4816
2019-01-07 14:46:50,Austria,101.0,True,UK_Card,False,Master,1,4817
2019-01-07 14:48:16,Germany,84.0,True,UK_Card,False,Master,1,4818
2019-01-07 14:50:06,Germany,136.0,False,UK_Card,False,Master,1,4819
2019-01-07 14:50:27,Germany,136.0,False,UK_Card,False,Master,2,4819
2019-01-07 14:50:47,Germany,136.0,False,Moneycard,False,Master,3,4819
2019-01-07 14:52:02,Germany,142.0,False,UK_Card,True,Master,1,4820
2019-01-07 14:52:37,Germany,142.0,True,Moneycard,True,Master,2,4820
2019-01-07 14:53:48,Austria,261.0,False,UK_Card,True,Master,1,4821
2019-01-07 14:54:42,Austria,261.0,False,UK_Card,True,Master,1,4822
2019-01-07 14:55:05,Austria,261.0,False,UK_Card,True,Master,1,4823
2019-01-07 14:56:24,Germany,420.0,False,UK_Card,False,Visa,1,4824
2019-01-07 14:56:53,Germany,420.0,False,UK_Card,False,Visa,2,4824
2019-01-07 15:00:52,Austria,157.0,False,UK_Card,False,Diners,1,4825
2019-01-07 15:01:29,Austria,157.0,True,Moneycard,False,Diners,1,4826
2019-01-07 15:03:55,Germany,202.0,False,UK_Card,True,Diners,1,4827
2019-01-07 15:04:25,Germany,202.0,False,UK_Card,True,Diners,1,4828
2019-01-07 15:09:16,Switzerland,57.0,True,Simplecard,False,Master,1,4829
2019-01-07 15:10:42,Germany,143.0,False,Simplecard,False,Visa,1,4830
2019-01-07 15:11:35,Germany,143.0,True,UK_Card,False,Visa,1,4831
2019-01-07 15:13:33,Germany,126.0,False,UK_Card,False,Diners,1,4832
2019-01-07 15:14:19,Germany,126.0,False,Simplecard,False,Diners,1,4833
2019-01-07 15:15:09,Germany,126.0,True,UK_Card,False,Diners,1,4834
2019-01-07 15:16:14,Germany,143.0,False,UK_Card,False,Master,1,4835
2019-01-07 15:17:04,Germany,143.0,False,UK_Card,False,Master,1,4836
2019-01-07 15:17:25,Germany,143.0,False,Moneycard,False,Master,2,4836
2019-01-07 15:17:51,Germany,143.0,True,Moneycard,False,Master,3,4836
2019-01-07 15:19:28,Switzerland,35.0,False,UK_Card,False,Master,1,4837
2019-01-07 15:19:49,Switzerland,35.0,True,Simplecard,False,Master,2,4837
2019-01-07 15:21:02,Germany,259.0,False,Simplecard,True,Diners,1,4838
2019-01-07 15:21:24,Germany,259.0,True,Simplecard,True,Diners,2,4838
2019-01-07 15:24:31,Germany,194.0,False,UK_Card,False,Visa,1,4839
2019-01-07 15:28:09,Austria,165.0,True,UK_Card,False,Visa,1,4840
2019-01-07 15:29:39,Germany,104.0,True,UK_Card,False,Master,1,4841
2019-01-07 15:31:12,Germany,67.0,False,UK_Card,False,Master,1,4842
2019-01-07 15:31:17,Germany,67.0,False,UK_Card,False,Master,2,4842
2019-01-07 15:31:47,Germany,67.0,True,Simplecard,False,Master,3,4842
2019-01-07 15:34:09,Germany,128.0,True,Simplecard,False,Diners,1,4843
2019-01-07 15:36:15,Germany,164.0,False,Simplecard,False,Master,1,4844
2019-01-07 15:38:38,Germany,239.0,False,Moneycard,False,Diners,1,4845
2019-01-07 15:39:07,Germany,239.0,True,Simplecard,False,Diners,1,4846
2019-01-07 15:40:21,Germany,196.0,False,Moneycard,False,Master,1,4847
2019-01-07 15:40:44,Germany,196.0,False,UK_Card,False,Master,2,4847
2019-01-07 15:42:03,Germany,184.0,False,UK_Card,True,Visa,1,4848
2019-01-07 15:42:16,Germany,184.0,False,Simplecard,True,Visa,2,4848
2019-01-07 15:42:22,Germany,184.0,True,Simplecard,True,Visa,3,4848
2019-01-07 15:47:11,Austria,180.0,False,Simplecard,False,Master,1,4849
2019-01-07 15:49:03,Germany,232.0,False,Simplecard,False,Visa,1,4850
2019-01-07 15:49:24,Germany,232.0,True,UK_Card,False,Visa,2,4850
2019-01-07 15:51:23,Austria,205.0,False,UK_Card,False,Master,1,4851
2019-01-07 15:52:27,Germany,49.0,False,Simplecard,True,Master,1,4852
2019-01-07 15:54:24,Switzerland,122.0,True,UK_Card,False,Master,1,4853
2019-01-07 15:55:55,Switzerland,54.0,False,UK_Card,True,Diners,1,4854
2019-01-07 15:57:25,Germany,179.0,True,Simplecard,False,Master,1,4855
2019-01-07 15:58:32,Germany,179.0,False,UK_Card,False,Visa,1,4856
2019-01-07 16:00:46,Austria,233.0,True,UK_Card,False,Master,1,4857
2019-01-07 16:01:56,Switzerland,254.0,False,Simplecard,False,Diners,1,4858
2019-01-07 16:01:56,Switzerland,254.0,False,UK_Card,False,Diners,2,4858
2019-01-07 16:03:54,Germany,253.0,False,UK_Card,False,Diners,1,4859
2019-01-07 16:03:55,Germany,253.0,False,UK_Card,False,Diners,2,4859
2019-01-07 16:04:23,Germany,253.0,False,UK_Card,False,Diners,1,4860
2019-01-07 16:04:40,Germany,253.0,True,Simplecard,False,Diners,2,4860
2019-01-07 16:06:14,Germany,207.0,False,Simplecard,False,Visa,1,4861
2019-01-07 16:07:21,Germany,214.0,False,UK_Card,False,Diners,1,4862
2019-01-07 16:07:35,Germany,214.0,False,UK_Card,False,Diners,2,4862
2019-01-07 16:08:45,Germany,51.0,False,UK_Card,True,Diners,1,4863
2019-01-07 16:13:30,Austria,183.0,False,UK_Card,False,Master,1,4864
2019-01-07 16:14:44,Switzerland,352.0,False,UK_Card,False,Master,1,4865
2019-01-07 16:15:08,Switzerland,352.0,False,UK_Card,False,Master,1,4866
2019-01-07 16:15:29,Switzerland,352.0,False,Moneycard,False,Master,2,4866
2019-01-07 16:16:50,Germany,212.0,False,Moneycard,False,Visa,1,4867
2019-01-07 16:17:29,Germany,212.0,False,UK_Card,False,Visa,1,4868
2019-01-07 16:19:18,Germany,404.0,False,Goldcard,False,Visa,1,4869
2019-01-07 16:19:24,Germany,404.0,False,Moneycard,False,Visa,2,4869
2019-01-07 16:19:28,Germany,404.0,False,UK_Card,False,Visa,3,4869
2019-01-07 16:19:50,Germany,404.0,False,Moneycard,False,Visa,4,4869
2019-01-07 16:20:02,Germany,404.0,False,UK_Card,False,Visa,1,4870
2019-01-07 16:20:58,Germany,404.0,False,UK_Card,False,Visa,2,4870
2019-01-07 16:21:14,Germany,404.0,False,Moneycard,False,Visa,1,4871
2019-01-07 16:21:44,Germany,404.0,False,UK_Card,False,Visa,2,4871
2019-01-07 16:22:19,Germany,404.0,False,UK_Card,False,Visa,1,4872
2019-01-07 16:22:20,Germany,84.0,False,UK_Card,False,Master,1,4873
2019-01-07 16:22:29,Switzerland,139.0,True,UK_Card,True,Master,1,4874
2019-01-07 16:23:33,Germany,87.0,True,Moneycard,False,Diners,1,4875
2019-01-07 16:27:28,Germany,129.0,False,Moneycard,False,Master,1,4876
2019-01-07 16:30:58,Germany,278.0,True,Goldcard,False,Master,1,4877
2019-01-07 16:33:14,Germany,97.0,True,UK_Card,False,Master,1,4878
2019-01-07 16:34:34,Germany,149.0,True,UK_Card,False,Master,1,4879
2019-01-07 16:37:47,Switzerland,129.0,False,Simplecard,False,Visa,1,4880
2019-01-07 16:38:38,Switzerland,129.0,True,Simplecard,False,Visa,1,4881
2019-01-07 16:39:51,Germany,281.0,False,Simplecard,False,Master,1,4882
2019-01-07 16:43:17,Austria,44.0,False,Moneycard,True,Master,1,4883
2019-01-07 16:44:47,Switzerland,319.0,False,UK_Card,False,Master,1,4884
2019-01-07 16:50:45,Germany,101.0,True,Simplecard,True,Master,1,4885
2019-01-07 16:52:25,Germany,76.0,True,Moneycard,False,Master,1,4886
2019-01-07 16:53:36,Switzerland,175.0,True,Moneycard,False,Master,1,4887
2019-01-07 16:54:47,Germany,264.0,False,UK_Card,False,Visa,1,4888
2019-01-07 16:55:09,Germany,264.0,True,UK_Card,False,Visa,1,4889
2019-01-07 17:01:01,Austria,11.0,False,UK_Card,False,Diners,1,4890
2019-01-07 17:01:58,Austria,11.0,True,UK_Card,False,Diners,2,4890
2019-01-07 17:05:44,Austria,274.0,False,UK_Card,True,Visa,1,4891
2019-01-07 17:06:19,Austria,274.0,False,UK_Card,True,Visa,1,4892
2019-01-07 17:07:01,Austria,274.0,False,UK_Card,True,Visa,1,4893
2019-01-07 17:08:32,Germany,141.0,False,Goldcard,False,Diners,1,4894
2019-01-07 17:10:55,Switzerland,47.0,False,UK_Card,False,Master,1,4895
2019-01-07 17:10:55,Switzerland,47.0,True,UK_Card,False,Master,2,4895
2019-01-07 17:12:23,Germany,186.0,False,Moneycard,False,Master,1,4896
2019-01-07 17:13:19,Germany,186.0,True,UK_Card,False,Master,1,4897
2019-01-07 17:14:51,Germany,206.0,False,Moneycard,True,Master,1,4898
2019-01-07 17:16:55,Germany,273.0,False,Simplecard,False,Master,1,4899
2019-01-07 17:17:20,Germany,273.0,False,UK_Card,False,Master,1,4900
2019-01-07 17:18:50,Germany,57.0,False,Simplecard,False,Master,1,4901
2019-01-07 17:19:35,Germany,57.0,True,Simplecard,False,Master,1,4902
2019-01-07 17:20:42,Germany,106.0,True,Moneycard,False,Diners,1,4903
2019-01-07 17:21:58,Germany,175.0,False,UK_Card,False,Diners,1,4904
2019-01-07 17:22:37,Germany,175.0,False,UK_Card,False,Diners,1,4905
2019-01-07 17:24:09,Germany,122.0,True,Moneycard,False,Master,1,4906
2019-01-07 17:26:53,Germany,104.0,True,UK_Card,False,Visa,1,4907
2019-01-07 17:31:40,Germany,240.0,False,Moneycard,True,Master,1,4908
2019-01-07 17:33:39,Switzerland,130.0,True,UK_Card,True,Visa,1,4909
2019-01-07 17:35:41,Germany,130.0,True,UK_Card,False,Master,1,4910
2019-01-07 17:36:53,Germany,282.0,False,Moneycard,False,Diners,1,4911
2019-01-07 17:37:17,Germany,282.0,True,UK_Card,False,Diners,1,4912
2019-01-07 17:39:29,Germany,148.0,True,UK_Card,False,Master,1,4913
2019-01-07 17:43:12,Germany,210.0,False,UK_Card,False,Diners,1,4914
2019-01-07 17:47:34,Germany,24.0,False,Simplecard,True,Visa,1,4915
2019-01-07 17:47:51,Germany,24.0,True,Moneycard,True,Visa,2,4915
2019-01-07 17:48:53,Austria,216.0,False,UK_Card,False,Master,1,4916
2019-01-07 17:49:16,Austria,216.0,False,UK_Card,False,Master,1,4917
2019-01-07 17:49:45,Austria,216.0,False,UK_Card,False,Master,2,4917
2019-01-07 17:50:11,Austria,216.0,False,UK_Card,False,Master,1,4918
2019-01-07 17:50:21,Austria,216.0,False,UK_Card,False,Master,2,4918
2019-01-07 17:51:05,Austria,216.0,False,Moneycard,False,Master,1,4919
2019-01-07 17:51:57,Austria,216.0,False,UK_Card,False,Master,2,4919
2019-01-07 17:52:35,Austria,216.0,True,UK_Card,False,Master,1,4920
2019-01-07 17:53:45,Germany,149.0,False,Goldcard,False,Diners,1,4921
2019-01-07 17:55:37,Germany,193.0,False,UK_Card,False,Diners,1,4922
2019-01-07 17:57:36,Germany,143.0,False,Moneycard,False,Visa,1,4923
2019-01-07 17:57:49,Germany,143.0,False,UK_Card,False,Visa,2,4923
2019-01-07 17:59:57,Switzerland,49.0,False,UK_Card,True,Master,1,4924
2019-01-07 18:01:57,Austria,319.0,False,UK_Card,False,Diners,1,4925
2019-01-07 18:02:10,Austria,319.0,False,UK_Card,False,Diners,1,4926
2019-01-07 18:02:46,Austria,319.0,True,Simplecard,False,Diners,2,4926
2019-01-07 18:04:50,Switzerland,158.0,False,UK_Card,False,Visa,1,4927
2019-01-07 18:05:47,Switzerland,158.0,False,Moneycard,False,Visa,1,4928
2019-01-07 18:06:17,Switzerland,158.0,False,UK_Card,False,Visa,1,4929
2019-01-07 18:06:34,Switzerland,158.0,False,UK_Card,False,Visa,2,4929
2019-01-07 18:07:50,Germany,202.0,False,Goldcard,False,Diners,1,4930
2019-01-07 18:08:22,Germany,202.0,False,Moneycard,False,Diners,1,4931
2019-01-07 18:10:20,Germany,24.0,False,Simplecard,False,Visa,1,4932
2019-01-07 18:11:42,Germany,190.0,False,Simplecard,False,Master,1,4933
2019-01-07 18:12:07,Germany,190.0,False,UK_Card,False,Master,1,4934
2019-01-07 18:12:38,Germany,190.0,False,UK_Card,False,Master,2,4934
2019-01-07 18:14:11,Germany,136.0,False,Simplecard,False,Master,1,4935
2019-01-07 18:15:10,Germany,136.0,True,Simplecard,False,Master,1,4936
2019-01-07 18:19:27,Germany,162.0,False,UK_Card,True,Master,1,4937
2019-01-07 18:20:14,Germany,162.0,False,Simplecard,True,Master,1,4938
2019-01-07 18:20:59,Germany,162.0,False,Moneycard,True,Master,2,4938
2019-01-07 18:21:05,Germany,162.0,False,UK_Card,True,Master,1,4939
2019-01-07 18:21:31,Germany,162.0,False,Simplecard,True,Master,2,4939
2019-01-07 18:21:58,Germany,162.0,False,UK_Card,True,Master,3,4939
2019-01-07 18:22:10,Germany,162.0,False,UK_Card,True,Master,1,4940
2019-01-07 18:23:53,Germany,196.0,True,UK_Card,False,Master,1,4941
2019-01-07 18:25:26,Switzerland,266.0,False,Moneycard,False,Visa,1,4942
2019-01-07 18:25:39,Switzerland,266.0,False,UK_Card,False,Visa,2,4942
2019-01-07 18:26:29,Switzerland,266.0,False,UK_Card,False,Visa,1,4943
2019-01-07 18:27:59,Switzerland,160.0,True,Simplecard,False,Master,1,4944
2019-01-07 18:30:39,Austria,277.0,False,Simplecard,False,Visa,1,4945
2019-01-07 18:32:04,Switzerland,265.0,False,Moneycard,False,Visa,1,4946
2019-01-07 18:39:15,Germany,132.0,False,Simplecard,False,Master,1,4947
2019-01-07 18:39:38,Germany,132.0,True,UK_Card,False,Master,2,4947
2019-01-07 18:40:49,Germany,65.0,False,UK_Card,False,Diners,1,4948
2019-01-07 18:41:32,Germany,65.0,False,UK_Card,False,Diners,1,4949
2019-01-07 18:42:51,Germany,154.0,True,Moneycard,False,Master,1,4950
2019-01-07 18:45:20,Germany,195.0,True,Moneycard,False,Master,1,4951
2019-01-07 18:48:53,Austria,152.0,False,UK_Card,True,Master,1,4952
2019-01-07 18:49:05,Austria,152.0,False,Goldcard,True,Master,1,4953
2019-01-07 18:50:05,Austria,152.0,True,UK_Card,True,Master,1,4954
2019-01-07 18:52:22,Germany,260.0,False,Moneycard,False,Master,1,4955
2019-01-07 18:52:23,Germany,260.0,False,Simplecard,False,Master,2,4955
2019-01-07 18:52:25,Germany,260.0,False,UK_Card,False,Master,3,4955
2019-01-07 18:53:32,Austria,207.0,False,UK_Card,False,Master,1,4956
2019-01-07 18:54:54,Germany,130.0,False,Simplecard,False,Visa,1,4957
2019-01-07 18:55:03,Germany,130.0,False,UK_Card,False,Visa,1,4958
2019-01-07 18:55:17,Germany,130.0,True,UK_Card,False,Visa,2,4958
2019-01-07 19:00:30,Germany,96.0,False,Moneycard,True,Visa,1,4959
2019-01-07 19:01:49,Germany,471.0,False,UK_Card,False,Master,1,4960
2019-01-07 19:02:31,Germany,471.0,False,Simplecard,False,Master,1,4961
2019-01-07 19:02:47,Germany,471.0,False,Simplecard,False,Master,2,4961
2019-01-07 19:02:58,Germany,471.0,True,Simplecard,False,Master,3,4961
2019-01-07 19:05:36,Germany,187.0,True,Goldcard,False,Master,1,4962
2019-01-07 19:07:34,Germany,206.0,False,UK_Card,False,Master,1,4963
2019-01-07 19:09:01,Germany,175.0,True,Simplecard,False,Master,1,4964
2019-01-07 19:11:03,Austria,359.0,False,UK_Card,False,Master,1,4965
2019-01-07 19:12:28,Germany,339.0,False,UK_Card,False,Visa,1,4966
2019-01-07 19:13:15,Germany,339.0,False,Simplecard,False,Visa,1,4967
2019-01-07 19:13:57,Germany,339.0,False,Simplecard,False,Visa,2,4967
2019-01-07 19:15:43,Switzerland,167.0,False,Moneycard,True,Diners,1,4968
2019-01-07 19:15:59,Switzerland,167.0,True,Simplecard,True,Diners,2,4968
2019-01-07 19:17:23,Switzerland,277.0,True,Simplecard,True,Visa,1,4969
2019-01-07 19:19:19,Austria,148.0,False,UK_Card,False,Visa,1,4970
2019-01-07 19:19:51,Austria,148.0,False,UK_Card,False,Visa,2,4970
2019-01-07 19:20:05,Austria,148.0,False,UK_Card,False,Visa,1,4971
2019-01-07 19:20:18,Austria,148.0,False,Moneycard,False,Visa,2,4971
2019-01-07 19:22:05,Switzerland,26.0,False,UK_Card,True,Master,1,4972
2019-01-07 19:22:28,Switzerland,26.0,False,UK_Card,True,Master,2,4972
2019-01-07 19:23:01,Switzerland,26.0,True,UK_Card,True,Master,1,4973
2019-01-07 19:24:06,Germany,289.0,False,Simplecard,False,Master,1,4974
2019-01-07 19:25:42,Germany,167.0,True,Simplecard,False,Master,1,4975
2019-01-07 19:28:09,Switzerland,151.0,False,Simplecard,False,Diners,1,4976
2019-01-07 19:28:47,Switzerland,151.0,True,Simplecard,False,Diners,2,4976
2019-01-07 19:30:18,Switzerland,145.0,True,UK_Card,True,Master,1,4977
2019-01-07 19:32:46,Germany,150.0,False,Simplecard,False,Diners,1,4978
2019-01-07 19:33:12,Germany,150.0,False,UK_Card,False,Diners,1,4979
2019-01-07 19:33:42,Germany,150.0,False,Simplecard,False,Diners,2,4979
2019-01-07 19:34:20,Germany,150.0,False,UK_Card,False,Diners,1,4980
2019-01-07 19:35:53,Germany,78.0,True,UK_Card,False,Master,1,4981
2019-01-07 19:37:39,Germany,337.0,False,Simplecard,False,Diners,1,4982
2019-01-07 19:39:15,Germany,271.0,False,Simplecard,False,Master,1,4983
2019-01-07 19:39:31,Germany,271.0,False,Moneycard,False,Master,2,4983
2019-01-07 19:40:12,Germany,271.0,False,UK_Card,False,Master,1,4984
2019-01-07 19:41:22,Germany,161.0,True,Goldcard,True,Visa,1,4985
2019-01-07 19:42:44,Germany,296.0,False,Moneycard,True,Master,1,4986
2019-01-07 19:42:52,Germany,296.0,False,UK_Card,True,Master,2,4986
2019-01-07 19:42:52,Germany,296.0,False,UK_Card,True,Master,3,4986
2019-01-07 19:45:38,Germany,274.0,False,Simplecard,True,Visa,1,4987
2019-01-07 19:46:24,Germany,274.0,False,UK_Card,True,Visa,1,4988
2019-01-07 19:47:14,Germany,274.0,False,UK_Card,True,Visa,1,4989
2019-01-07 19:48:31,Germany,335.0,False,Simplecard,False,Diners,1,4990
2019-01-07 19:48:41,Germany,335.0,True,UK_Card,False,Diners,2,4990
2019-01-07 19:50:57,Austria,201.0,False,UK_Card,False,Master,1,4991
2019-01-07 19:51:38,Austria,201.0,False,UK_Card,False,Master,1,4992
2019-01-07 19:53:03,Austria,145.0,True,UK_Card,False,Visa,1,4993
2019-01-07 19:55:26,Austria,250.0,False,Simplecard,False,Master,1,4994
2019-01-07 19:57:01,Switzerland,200.0,False,Simplecard,False,Master,1,4995
2019-01-07 19:57:36,Switzerland,200.0,False,Simplecard,False,Master,2,4995
2019-01-07 19:58:35,Switzerland,200.0,False,UK_Card,False,Master,1,4996
2019-01-07 19:59:21,Switzerland,200.0,False,UK_Card,False,Master,1,4997
2019-01-07 19:59:24,Switzerland,200.0,False,UK_Card,False,Master,2,4997
2019-01-07 20:04:19,Germany,146.0,True,UK_Card,True,Master,1,4998
2019-01-07 20:07:25,Switzerland,165.0,False,UK_Card,False,Diners,1,4999
2019-01-07 20:09:18,Switzerland,152.0,False,UK_Card,False,Master,1,5000
2019-01-07 20:09:42,Switzerland,152.0,False,UK_Card,False,Master,2,5000
2019-01-07 20:10:16,Switzerland,152.0,False,Moneycard,False,Master,1,5001
2019-01-07 20:13:30,Austria,333.0,False,Simplecard,False,Master,1,5002
2019-01-07 20:15:26,Switzerland,204.0,True,UK_Card,True,Visa,1,5003
2019-01-07 20:17:38,Switzerland,220.0,False,UK_Card,True,Master,1,5004
2019-01-07 20:17:42,Switzerland,220.0,False,UK_Card,True,Master,2,5004
2019-01-07 20:18:11,Switzerland,220.0,False,Moneycard,True,Master,1,5005
2019-01-07 20:18:39,Switzerland,220.0,False,Simplecard,True,Master,2,5005
2019-01-07 20:18:52,Switzerland,220.0,False,UK_Card,True,Master,3,5005
2019-01-07 20:19:35,Switzerland,220.0,False,Simplecard,True,Master,1,5006
2019-01-07 20:20:12,Switzerland,220.0,False,UK_Card,True,Master,1,5007
2019-01-07 20:20:16,Switzerland,220.0,False,Simplecard,True,Master,2,5007
2019-01-07 20:20:19,Switzerland,220.0,False,UK_Card,True,Master,3,5007
2019-01-07 20:20:52,Austria,320.0,False,UK_Card,False,Master,1,5008
2019-01-07 20:21:04,Germany,296.0,False,Moneycard,False,Diners,1,5009
2019-01-07 20:21:31,Austria,280.0,True,Simplecard,False,Visa,1,5010
2019-01-07 20:22:51,Germany,32.0,False,UK_Card,True,Master,1,5011
2019-01-07 20:25:33,Germany,45.0,True,UK_Card,False,Visa,1,5012
2019-01-07 20:26:55,Germany,215.0,False,UK_Card,False,Master,1,5013
2019-01-07 20:26:59,Germany,215.0,False,Goldcard,False,Master,2,5013
2019-01-07 20:28:07,Germany,229.0,True,Goldcard,False,Diners,1,5014
2019-01-07 20:29:49,Germany,235.0,False,UK_Card,False,Master,1,5015
2019-01-07 20:30:00,Germany,235.0,True,Simplecard,False,Master,1,5016
2019-01-07 20:31:20,Germany,156.0,False,UK_Card,False,Visa,1,5017
2019-01-07 20:34:41,Austria,116.0,False,Moneycard,False,Visa,1,5018
2019-01-07 20:36:05,Austria,191.0,True,UK_Card,False,Visa,1,5019
2019-01-07 20:37:47,Germany,175.0,False,Simplecard,False,Visa,1,5020
2019-01-07 20:38:50,Switzerland,303.0,False,UK_Card,False,Visa,1,5021
2019-01-07 20:39:47,Switzerland,303.0,False,Simplecard,False,Visa,1,5022
2019-01-07 20:40:56,Switzerland,119.0,False,UK_Card,False,Master,1,5023
2019-01-07 20:41:10,Switzerland,119.0,True,Simplecard,False,Master,1,5024
2019-01-07 20:42:23,Austria,122.0,False,Moneycard,False,Diners,1,5025
2019-01-07 20:42:24,Austria,122.0,False,UK_Card,False,Diners,2,5025
2019-01-07 20:44:06,Switzerland,200.0,True,Simplecard,True,Master,1,5026
2019-01-07 20:45:49,Germany,245.0,False,Moneycard,False,Diners,1,5027
2019-01-07 20:47:55,Germany,90.0,False,Moneycard,False,Master,1,5028
2019-01-07 20:49:02,Germany,119.0,False,UK_Card,True,Master,1,5029
2019-01-07 20:49:40,Germany,119.0,True,Simplecard,True,Master,2,5029
2019-01-07 20:51:38,Austria,157.0,False,UK_Card,False,Visa,1,5030
